pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
35107052100000_FANNY WIND 1_1496585,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35107052100000_FANNY WIND 1_1496585.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35107052100000_FANNY WIND 1_2005794,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35107052100000_FANNY WIND 1_2005794.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35107053240000_MILLIE WIND A 1_1496594,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35107053240000_MILLIE WIND A 1_1496594.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111020350000_PETTINGER 1_2006030,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111020350000_PETTINGER 1_2006030.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111033620000_FUQUA J L 2_2005959,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111033620000_FUQUA J L 2_2005959.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111033620000_FUQUA J L 2_2005970,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111033620000_FUQUA J L 2_2005970.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111045870000_WM THOMPSON 6_2005714,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111045870000_WM THOMPSON 6_2005714.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111060880000_J H BOCK 3_1384990,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111060880000_J H BOCK 3_1384990.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111075880000_LONGMIRE 1_2005645,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111075880000_LONGMIRE 1_2005645.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111075880000_LONGMIRE 1_2005655,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111075880000_LONGMIRE 1_2005655.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111077170000_M COLEMAN 1_2005920,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111077170000_M COLEMAN 1_2005920.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111077890000_MEADORS 2_2005782,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111077890000_MEADORS 2_2005782.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111077950000_J WILLS 1_2005944,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111077950000_J WILLS 1_2005944.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111077980000_WILLS ALBERT 1_2005973,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111077980000_WILLS ALBERT 1_2005973.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111083900000_BURGESS D_2005687,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111083900000_BURGESS D_2005687.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111083900000_BURGESS D_2005692,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111083900000_BURGESS D_2005692.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111085740000_HAGGERTY 3_2005677,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111085740000_HAGGERTY 3_2005677.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111085750000_HAGGERTY 4_2005856,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111085750000_HAGGERTY 4_2005856.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111086080000_BEEN 6_2005767,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111086080000_BEEN 6_2005767.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111092370000_MARSHALL 6_2005939,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111092370000_MARSHALL 6_2005939.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111098790000_BATTS 1_2005811,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111098790000_BATTS 1_2005811.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111098860000_BARNETT 1_2006043,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111098860000_BARNETT 1_2006043.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111102860000_Venol 1_2005747,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111102860000_Venol 1_2005747.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111107440000_MARTON 1_2005649,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111107440000_MARTON 1_2005649.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111110580000_M CROSS 4_2005666,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111110580000_M CROSS 4_2005666.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111112460000_FRED BRUNER 2_2005865,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111112460000_FRED BRUNER 2_2005865.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111112460000_FRED BRUNER 2_2005867,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111112460000_FRED BRUNER 2_2005867.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35111761720000_LUCINDA PETERS 1_2005948,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35111761720000_LUCINDA PETERS 1_2005948.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35117019280000_A H KECK_2005878,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35117019280000_A H KECK_2005878.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35117023480000_CHISMAN 5_2005726,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35117023480000_CHISMAN 5_2005726.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35117041520000_MILLER_2289247,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35117041520000_MILLER_2289247.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35121003390000_FLOYD 3_1443124,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35121003390000_FLOYD 3_1443124.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35131012200000_SETTLE 3_2464963,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35131012200000_SETTLE 3_2464963.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137015160000_PARKOS 1_1696997,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35137015160000_PARKOS 1_1696997.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137015160000_PARKOS 1_1697001,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35137015160000_PARKOS 1_1697001.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137015160000_PARKOS 1_1697018,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35137015160000_PARKOS 1_1697018.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35137760380000_STEIFEL 7_1696987,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/06 - June/35137760380000_STEIFEL 7_1696987.pdf,1,1923,06 - June,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055348,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055348.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055353,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055353.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055409,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055409.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055412,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055412.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055441,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055441.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055447,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055447.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1055558,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1055558.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1364578,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1364578.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1415349,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1415349.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1415353,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1415353.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1618474,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1618474.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1618499,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_1618499.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_555844,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00000000_No Data_555844.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00935046_W O GRAY 1_882020,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/00935046_W O GRAY 1_882020.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01904534_BENNETT 1_327458,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01904534_BENNETT 1_327458.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01907808_W M SMITH 1_920952,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01907808_W M SMITH 1_920952.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01908134_MARRIS 3_516739,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01908134_MARRIS 3_516739.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01908885_F E TUCKER 2_920970,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01908885_F E TUCKER 2_920970.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909641_JOHNSON SWARTZ 1_920904,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01909641_JOHNSON SWARTZ 1_920904.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909641_JOHNSON-SWARTZ 1_920905,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01909641_JOHNSON-SWARTZ 1_920905.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909689_HEFNER-MILLS 8_920903,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01909689_HEFNER-MILLS 8_920903.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909974_R W LAHMAN 1_920958,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01909974_R W LAHMAN 1_920958.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01910762_HEWITT WALKER 10_920959,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01910762_HEWITT WALKER 10_920959.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911406_J DILLARD 79_920956,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911406_J DILLARD 79_920956.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911416_J DILLARD 96_920914,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911416_J DILLARD 96_920914.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911670_E E NOBLE 36_920967,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911670_E E NOBLE 36_920967.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911763_EVA HEFNER 4_920911,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911763_EVA HEFNER 4_920911.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911878_A E DENNY B6_920931,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911878_A E DENNY B6_920931.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911878_DENNY B-6_920929,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911878_DENNY B-6_920929.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911878_DENNY B-6_920930,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911878_DENNY B-6_920930.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911981_ROY CHILTON 12DD_920902,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01911981_ROY CHILTON 12DD_920902.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01912543_SAM BAPTISTE 15_516735,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01912543_SAM BAPTISTE 15_516735.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01912544_SAM BAPTISTE 16_516740,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/01912544_SAM BAPTISTE 16_516740.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03302843_M E PATTERSON 3_987948,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03302843_M E PATTERSON 3_987948.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03700777_L HENRY (ABRAHAM) 1_1055387,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03700777_L HENRY (ABRAHAM) 1_1055387.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03701781_J R PARKS 2 1_1055359,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03701781_J R PARKS 2 1_1055359.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702425_A WRIGHT 5_1055479,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03702425_A WRIGHT 5_1055479.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702437_HARPLEY JOHNSON 3_1055514,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03702437_HARPLEY JOHNSON 3_1055514.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702610_J M WATSON B 1_1055484,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03702610_J M WATSON B 1_1055484.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702611_FRANCIS 1_1055552,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03702611_FRANCIS 1_1055552.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703554_LOU CAT 2_1055341,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03703554_LOU CAT 2_1055341.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703770_ROBERSON 7_1055406,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03703770_ROBERSON 7_1055406.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703819_L FULSOM 2_1055541,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03703819_L FULSOM 2_1055541.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703993_B WILLIAMS 1_1055618,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03703993_B WILLIAMS 1_1055618.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703994_JENNIE CLOUD 1_1055614,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03703994_JENNIE CLOUD 1_1055614.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704013_HUBBARD WILSON 1_1055544,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03704013_HUBBARD WILSON 1_1055544.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704364_M B FLESHER B-3_1055551,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03704364_M B FLESHER B-3_1055551.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03705295_SAMANTHA POST 8_1055588,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03705295_SAMANTHA POST 8_1055588.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03705402_S GRAHAM 1_1055316,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03705402_S GRAHAM 1_1055316.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707036_ADA WILLIAMS 2_1055370,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707036_ADA WILLIAMS 2_1055370.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707193_DEERE 7_1055428,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707193_DEERE 7_1055428.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707227_LEON GRAYSON 1_1055624,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707227_LEON GRAYSON 1_1055624.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707306_MYERS 2_1055582,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707306_MYERS 2_1055582.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707345_ROBERT SOLDIER 2_1055358,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707345_ROBERT SOLDIER 2_1055358.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707642_No Data_1055516,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03707642_No Data_1055516.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03710019_BUCKTROT 1_1055578,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03710019_BUCKTROT 1_1055578.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03710019_BUCKTROT 1_1055585,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03710019_BUCKTROT 1_1055585.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03715024_MARY BELL 2_1055446,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03715024_MARY BELL 2_1055446.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03715594_S W ROLLER 1_1055501,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03715594_S W ROLLER 1_1055501.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03717397_R SOLOMON 1_1055545,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/03717397_R SOLOMON 1_1055545.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04702092_LAURA CREWS 10_1539721,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/07 - July/04702092_LAURA CREWS 10_1539721.pdf,1,1923,07 - July,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
